timestamp,params,metrics
2026-03-13 16:19:16,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.15, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.919, ""LR accuracy"": 0.922, ""ens accuracy"": 0.935, ""ens imp accuracy"": 0.943, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 78.46720671653748}"
2026-03-13 16:20:34,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.2, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.919, ""LR accuracy"": 0.925, ""ens accuracy"": 0.942, ""ens imp accuracy"": 0.944, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 77.88079786300659}"
2026-03-13 16:21:53,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.9, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.911, ""LR accuracy"": 0.935, ""ens accuracy"": 0.933, ""ens imp accuracy"": 0.937, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 78.98838424682617}"
2026-03-13 16:23:12,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.95, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.909, ""LR accuracy"": 0.94, ""ens accuracy"": 0.935, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 78.81377863883972}"
2026-03-13 16:24:31,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.91, ""LR accuracy"": 0.94, ""ens accuracy"": 0.933, ""ens imp accuracy"": 0.946, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 78.26037693023682}"
2026-03-13 16:25:50,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.922, ""LR accuracy"": 0.931, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.944, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 78.68445014953613}"
2026-03-13 16:27:08,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.1, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.922, ""LR accuracy"": 0.927, ""ens accuracy"": 0.94, ""ens imp accuracy"": 0.942, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 78.30699181556702}"
2026-03-13 16:30:48,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.931, ""LR accuracy"": 0.92, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.942, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 219.19240951538086}"
2026-03-13 16:32:37,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.924, ""LR accuracy"": 0.932, ""ens accuracy"": 0.936, ""ens imp accuracy"": 0.939, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 109.11285710334778}"
2026-03-13 16:34:26,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.1, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.925, ""LR accuracy"": 0.925, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.941, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 108.94595527648926}"
2026-03-13 16:36:15,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.15, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.92, ""LR accuracy"": 0.929, ""ens accuracy"": 0.942, ""ens imp accuracy"": 0.943, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 108.33374667167664}"
2026-03-13 16:38:03,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.2, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.912, ""LR accuracy"": 0.928, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 108.05914688110352}"
2026-03-13 16:39:52,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.9, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.932, ""LR accuracy"": 0.928, ""ens accuracy"": 0.936, ""ens imp accuracy"": 0.939, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 108.8838586807251}"
2026-03-13 16:41:42,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.95, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.931, ""LR accuracy"": 0.925, ""ens accuracy"": 0.93, ""ens imp accuracy"": 0.938, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 109.44425535202026}"
2026-03-13 16:43:31,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.94, ""LR accuracy"": 0.923, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.938, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 109.07642245292664}"
2026-03-13 16:45:21,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.927, ""LR accuracy"": 0.931, ""ens accuracy"": 0.936, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 108.86796283721924}"
2026-03-13 16:47:09,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.1, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.927, ""LR accuracy"": 0.929, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.941, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 108.64228343963623}"

2026-03-16 12:28:49,"{""train size"": 5000, ""test size"": 1000, ""q range"": 4, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.914, ""LR accuracy"": 0.935, ""ens accuracy"": 0.927, ""ens imp accuracy"": 0.938, ""raw svm accuracy"": 0.944, ""raw lr accuracy"": 0.957, ""time"": 178.6453685760498}"
2026-03-16 12:30:22,"{""train size"": 5000, ""test size"": 1000, ""q range"": 4, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.915, ""LR accuracy"": 0.937, ""ens accuracy"": 0.934, ""ens imp accuracy"": 0.942, ""raw svm accuracy"": 0.944, ""raw lr accuracy"": 0.957, ""time"": 92.91176176071167}"
2026-03-16 12:32:25,"{""train size"": 5000, ""test size"": 1000, ""q range"": 4, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.916, ""LR accuracy"": 0.939, ""ens accuracy"": 0.927, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.943, ""raw lr accuracy"": 0.957, ""time"": 122.60964846611023}"
2026-03-16 12:34:30,"{""train size"": 5000, ""test size"": 1000, ""q range"": 4, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.916, ""LR accuracy"": 0.938, ""ens accuracy"": 0.934, ""ens imp accuracy"": 0.941, ""raw svm accuracy"": 0.943, ""raw lr accuracy"": 0.957, ""time"": 123.96802949905396}"
2026-03-16 12:38:28,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.917, ""LR accuracy"": 0.938, ""ens accuracy"": 0.933, ""ens imp accuracy"": 0.943, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 238.16493129730225}"
2026-03-16 12:40:47,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.923, ""LR accuracy"": 0.929, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.949, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 138.67140340805054}"
2026-03-16 12:43:04,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.91, ""LR accuracy"": 0.94, ""ens accuracy"": 0.933, ""ens imp accuracy"": 0.946, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 136.44500041007996}"
2026-03-16 12:45:22,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.922, ""LR accuracy"": 0.931, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.944, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 137.44927978515625}"
2026-03-16 12:49:01,"{""train size"": 5000, ""test size"": 1000, ""q range"": 6, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.92, ""LR accuracy"": 0.932, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.946, ""raw svm accuracy"": 0.951, ""raw lr accuracy"": 0.949, ""time"": 219.6372447013855}"
2026-03-16 12:50:27,"{""train size"": 5000, ""test size"": 1000, ""q range"": 6, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.923, ""LR accuracy"": 0.934, ""ens accuracy"": 0.934, ""ens imp accuracy"": 0.943, ""raw svm accuracy"": 0.951, ""raw lr accuracy"": 0.949, ""time"": 85.2244336605072}"
2026-03-16 12:51:55,"{""train size"": 5000, ""test size"": 1000, ""q range"": 6, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.922, ""LR accuracy"": 0.936, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.944, ""raw svm accuracy"": 0.951, ""raw lr accuracy"": 0.95, ""time"": 88.02390003204346}"
2026-03-16 12:53:22,"{""train size"": 5000, ""test size"": 1000, ""q range"": 6, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.921, ""LR accuracy"": 0.933, ""ens accuracy"": 0.934, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.951, ""raw lr accuracy"": 0.95, ""time"": 86.93771433830261}"
2026-03-16 12:56:33,"{""train size"": 5000, ""test size"": 1000, ""q range"": 7, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.917, ""LR accuracy"": 0.922, ""ens accuracy"": 0.934, ""ens imp accuracy"": 0.934, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.949, ""time"": 191.02919554710388}"
2026-03-16 12:58:06,"{""train size"": 5000, ""test size"": 1000, ""q range"": 7, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.917, ""LR accuracy"": 0.929, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.941, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.949, ""time"": 92.02166080474854}"
2026-03-16 12:59:37,"{""train size"": 5000, ""test size"": 1000, ""q range"": 7, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.916, ""LR accuracy"": 0.926, ""ens accuracy"": 0.934, ""ens imp accuracy"": 0.937, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.948, ""time"": 91.21280431747437}"
2026-03-16 13:01:10,"{""train size"": 5000, ""test size"": 1000, ""q range"": 7, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.929, ""LR accuracy"": 0.934, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.948, ""time"": 92.23565101623535}"
2026-03-16 13:04:30,"{""train size"": 5000, ""test size"": 1000, ""q range"": 8, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.926, ""LR accuracy"": 0.933, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.943, ""raw svm accuracy"": 0.943, ""raw lr accuracy"": 0.948, ""time"": 200.75842452049255}"
2026-03-16 13:06:10,"{""train size"": 5000, ""test size"": 1000, ""q range"": 8, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.926, ""LR accuracy"": 0.928, ""ens accuracy"": 0.941, ""ens imp accuracy"": 0.945, ""raw svm accuracy"": 0.943, ""raw lr accuracy"": 0.948, ""time"": 99.5008192062378}"
2026-03-16 13:07:48,"{""train size"": 5000, ""test size"": 1000, ""q range"": 8, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.923, ""LR accuracy"": 0.93, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.941, ""raw svm accuracy"": 0.943, ""raw lr accuracy"": 0.948, ""time"": 97.41699624061584}"
2026-03-16 13:09:25,"{""train size"": 5000, ""test size"": 1000, ""q range"": 8, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.928, ""LR accuracy"": 0.929, ""ens accuracy"": 0.941, ""ens imp accuracy"": 0.944, ""raw svm accuracy"": 0.943, ""raw lr accuracy"": 0.948, ""time"": 97.18471837043762}"
2026-03-16 13:12:55,"{""train size"": 5000, ""test size"": 1000, ""q range"": 9, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.919, ""LR accuracy"": 0.928, ""ens accuracy"": 0.934, ""ens imp accuracy"": 0.936, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.944, ""time"": 209.43736958503723}"
2026-03-16 13:14:38,"{""train size"": 5000, ""test size"": 1000, ""q range"": 9, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.92, ""LR accuracy"": 0.935, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.938, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.944, ""time"": 102.88249897956848}"
2026-03-16 13:16:22,"{""train size"": 5000, ""test size"": 1000, ""q range"": 9, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.922, ""LR accuracy"": 0.925, ""ens accuracy"": 0.934, ""ens imp accuracy"": 0.932, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.944, ""time"": 103.4801812171936}"
2026-03-16 13:18:06,"{""train size"": 5000, ""test size"": 1000, ""q range"": 9, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.919, ""LR accuracy"": 0.928, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.939, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.944, ""time"": 103.83091449737549}"
2026-03-16 13:21:45,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.931, ""LR accuracy"": 0.92, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.942, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 218.87594413757324}"
2026-03-16 13:23:34,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.924, ""LR accuracy"": 0.932, ""ens accuracy"": 0.936, ""ens imp accuracy"": 0.939, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 109.35607719421387}"
2026-03-16 13:25:24,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.94, ""LR accuracy"": 0.923, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.938, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 109.28015875816345}"
2026-03-16 13:27:13,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.927, ""LR accuracy"": 0.931, ""ens accuracy"": 0.936, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 109.02859616279602}"
2026-03-16 13:31:05,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.929, ""LR accuracy"": 0.936, ""ens accuracy"": 0.939, ""ens imp accuracy"": 0.946, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.956, ""time"": 231.64736795425415}"
2026-03-16 13:33:00,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.927, ""LR accuracy"": 0.941, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.949, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.956, ""time"": 114.95670223236084}"
2026-03-16 13:34:56,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.932, ""LR accuracy"": 0.937, ""ens accuracy"": 0.939, ""ens imp accuracy"": 0.945, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.956, ""time"": 116.03498697280884}"
2026-03-16 13:36:52,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.929, ""LR accuracy"": 0.941, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.948, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.956, ""time"": 115.56669020652771}"
